,메뉴이름,검색결과,URL
8789,게맛살어묵볶음,어묵볶음,/ko/food/calories/397204606
8790,게맛살어묵볶음,어묵볶음,/ko/food/calories/517898989
8791,게맛살어묵볶음,어묵볶음,/ko/food/calories/538950683
8792,게맛살어묵볶음,어묵볶음,/ko/food/calories/1092426007
8793,게맛살어묵볶음,어묵볶음,/ko/food/calories/841069440
8794,게맛살어묵볶음,Korean Fishcake 어묵볶음,/ko/food/calories/korean-fishcake-285986224
8795,게맛살어묵볶음,어묵양파볶음,/ko/food/calories/484218034
8796,게맛살어묵볶음,게맛살,/ko/food/calories/252090568
8797,게맛살어묵볶음,어묵,/ko/food/calories/139367050
8798,참돔간장조림,장조림,/ko/food/calories/373424490
8799,참돔간장조림,참마루 소고기장조림,/ko/food/calories/427187828
8800,참돔간장조림,장조림,/ko/food/calories/139367865
8801,참돔간장조림,돼지고기장조림,/ko/food/calories/1090094021
8802,참돔간장조림,장조림,/ko/food/calories/398616254
8803,참돔간장조림,장조림,/ko/food/calories/139367858
8804,참돔간장조림,"장조림,장조림, 진주장조림",/ko/food/calories/718436642
8805,참돔간장조림,"장조림,장조림,",/ko/food/calories/628718562
8806,참돔간장조림,계란장조림,/ko/food/calories/918695455
8807,참돔간장조림,장조림 계란,/ko/food/calories/40242632
8808,주스오렌지,오렌지주스,/ko/food/calories/1252846336
8809,주스오렌지,오렌지 주스,/ko/food/calories/212099606
8810,주스오렌지,오렌지주스,/ko/food/calories/1095508515
8811,주스오렌지,오렌지 주스,/ko/food/calories/139367243
8812,주스오렌지,오렌지 주스,/ko/food/calories/340356714
8813,주스오렌지,오렌지주스,/ko/food/calories/1209227032
8814,주스오렌지,주스,/ko/food/calories/139368043
8815,주스오렌지,오렌지 주스,/ko/food/calories/244167557
8816,주스오렌지,주스,/ko/food/calories/185155390
8817,주스오렌지,오렌지주스,/ko/food/calories/728324775
8818,가지튀김,가지튀김,/ko/food/calories/139363265
8819,가지튀김,튀김 2개,/ko/food/calories/2-755940043
8820,가지튀김,가지무침,/ko/food/calories/378175875
8821,가지튀김,감자튀김,/ko/food/calories/139363404
8822,가지튀김,고구마채튀김,/ko/food/calories/139363597
8823,가지튀김,가지,/ko/food/calories/139363263
8824,가지튀김,가지나물,/ko/food/calories/190481770
8825,가지튀김,두부튀김,/ko/food/calories/139364515
8826,가지튀김,튀김,/ko/food/calories/974695509
8827,가지튀김,가자미,/ko/food/calories/365136076
8828,골뱅이오징어채무침,오징어채 무침,/ko/food/calories/564349755
8829,골뱅이오징어채무침,골뱅이 무침,/ko/food/calories/750721553
8830,골뱅이오징어채무침,골뱅이무침,/ko/food/calories/158052418
8831,골뱅이오징어채무침,오징어채,/ko/food/calories/448530784
8832,골뱅이오징어채무침,오징어무침,/ko/food/calories/122837819
8833,골뱅이오징어채무침,골뱅이무침,/ko/food/calories/724781231
8834,골뱅이오징어채무침,골뱅이 소면 무침,/ko/food/calories/946322910
8835,골뱅이오징어채무침,무침,/ko/food/calories/954675534
8836,골뱅이오징어채무침,무침용 골뱅이,/ko/food/calories/953854994
8837,골뱅이오징어채무침,골뱅이무침양념,/ko/food/calories/1376777371
8838,피망멸치볶음,멸치 볶음,/ko/food/calories/1065734766
8839,피망멸치볶음,멸치볶음,/ko/food/calories/120492017
8840,피망멸치볶음,멸치볶음,/ko/food/calories/576919755
8841,피망멸치볶음,멸치볶음(40g),/ko/food/calories/40g-258273145
8842,피망멸치볶음,멸치볶음,/ko/food/calories/275383666
8843,피망멸치볶음,고추멸치볶음,/ko/food/calories/385203123
8844,피망멸치볶음,fatsecret자료 ,/ko/food/calories/fatsecret-388978267
8845,피망멸치볶음,멸치볶음,/ko/food/calories/714904837
8846,피망멸치볶음,멸치볶음,/ko/food/calories/1163813343
8847,피망멸치볶음,꽈리고추멸치볶음,/ko/food/calories/422523969
8848,가지매콤양념볶음,가지볶음,/ko/food/calories/766264361
8849,가지매콤양념볶음,"볶음 및 탕 양념,볶음 및 탕 양념, 다담오징어볶음양념(제일제당(주))",/ko/food/calories/619566472
8850,가지매콤양념볶음,양념육,/ko/food/calories/1187191020
8851,가지매콤양념볶음,"볶음 및 탕 양념,볶음 및 탕 양념, 다담오징어볶음양념(제일제당(주))",/ko/food/calories/619683292
8852,가지매콤양념볶음,풀무원 생가득 매콤철판 볶음우동,/ko/food/calories/932421272
8853,가지매콤양념볶음,오징어볶음양념,/ko/food/calories/943077449
8854,가지매콤양념볶음,"볶음 및 탕 양념,볶음 및 탕 양념, 다담해물탕양념(제일제당(주))",/ko/food/calories/619566467
8855,가지매콤양념볶음,"볶음 및 탕 양념,볶음 및 탕 양념, 다담매운탕양념(제일제당(주))",/ko/food/calories/619566476
8856,가지매콤양념볶음,"볶음 및 탕 양념,볶음 및 탕 양념, 다담낙지볶음양념(제일제당(주))",/ko/food/calories/619566482
8857,가지매콤양념볶음,왕 고래밥 - 볶음 양념맛 56g,/ko/food/calories/56g-377927730
8858,얼큰한오징어국,오징어국,/ko/food/calories/76588547
8859,얼큰한오징어국,술국,/ko/food/calories/1365752633
8860,얼큰한오징어국,오징어무국,/ko/food/calories/302156899
8861,얼큰한오징어국,Korean Squid Soup,/ko/food/calories/korean-squid-soup-1068998558
8862,얼큰한오징어국,오징어국,/ko/food/calories/619509915
8863,얼큰한오징어국,얼큰한,/ko/food/calories/225536965
8864,얼큰한오징어국,오징어,/ko/food/calories/139367362
8865,얼큰한오징어국,얼큰 육개장 국밥,/ko/food/calories/248208970
8866,얼큰한오징어국,너구리,/ko/food/calories/352136967
8867,얼큰한오징어국,오징어무국 (300g),/ko/food/calories/300g-432707951
8868,쇠고기가지볶음,쇠고기볶음,/ko/food/calories/562321524
8869,쇠고기가지볶음,가지볶음,/ko/food/calories/766264361
8870,쇠고기가지볶음,브로콜리쇠고기볶음,/ko/food/calories/619515702
8871,쇠고기가지볶음,샤이니 쇠고기 볶음고추장,/ko/food/calories/408091262
8872,쇠고기가지볶음,진미채볶음,/ko/food/calories/139368086
8873,쇠고기가지볶음,진미채볶음,/ko/food/calories/279520107
8874,쇠고기가지볶음,볶음아몬드,/ko/food/calories/1190282744
8875,쇠고기가지볶음,쇠고기 볶음된장 덮밥소스,/ko/food/calories/518399996
8876,쇠고기가지볶음,브로콜리쇠고기볶음,/ko/food/calories/742519200
8877,쇠고기가지볶음,곱창 볶음,/ko/food/calories/1034457324
8878,야채삼겹살볶음,야채볶음,/ko/food/calories/133947021
8879,야채삼겹살볶음,삼겹살,/ko/food/calories/471311811
8880,야채삼겹살볶음,삼겹살구이,/ko/food/calories/221118781
8881,야채삼겹살볶음,소시지 야채볶음,/ko/food/calories/76953464
8882,야채삼겹살볶음,순대야채볶음,/ko/food/calories/77099176
8883,야채삼겹살볶음,야채볶음,/ko/food/calories/1140056856
8884,야채삼겹살볶음,볶음야채 플레이크,/ko/food/calories/376619098
8885,야채삼겹살볶음,진미채볶음,/ko/food/calories/139368086
8886,야채삼겹살볶음,삼겹살,/ko/food/calories/1146184501
8887,야채삼겹살볶음,감자야채볶음(80g),/ko/food/calories/80g-256469733
8888,스팸마요덮밥,덮밥,/ko/food/calories/763935406
8889,스팸마요덮밥,햇반 컵반 (스팸 마요 덮밥),/ko/food/calories/970256022
8890,스팸마요덮밥,cj,/ko/food/calories/cj-1510718479
8891,스팸마요덮밥,불닭마요덮밥,/ko/food/calories/650365989
8892,스팸마요덮밥,불닭마요덮밥,/ko/food/calories/1087790871
8893,스팸마요덮밥,스팸마요&고추참치,/ko/food/calories/607111878
8894,스팸마요덮밥,햇반컵밥 빅스팸마요,/ko/food/calories/1497862412
8895,스팸마요덮밥,참치마요데리덮밥,/ko/food/calories/1257027616
8896,스팸마요덮밥,스팸마요&볶음김치,/ko/food/calories/139366522
8897,스팸마요덮밥,스팸,/ko/food/calories/357046342
8898,닭고기오이냉채,해파리냉채,/ko/food/calories/533293698
8899,닭고기오이냉채,새우냉채,/ko/food/calories/751766200
8900,닭고기오이냉채,오이,/ko/food/calories/135622995
8901,닭고기오이냉채,오이,/ko/food/calories/184481316
8902,닭고기오이냉채,오이 1개 200g,/ko/food/calories/1-200g-903224777
8903,닭고기오이냉채,오이,/ko/food/calories/535869628
8904,닭고기오이냉채,오이고추,/ko/food/calories/227511526
8905,닭고기오이냉채,연어냉채,/ko/food/calories/619522447
8906,닭고기오이냉채,수삼 냉채,/ko/food/calories/619522459
8907,닭고기오이냉채,감자냉채,/ko/food/calories/619522492
8908,아귀순살해물찜,동태찜,/ko/food/calories/186748890
8909,아귀순살해물찜,해물찜,/ko/food/calories/347666503
8910,아귀순살해물찜,등갈비찜,/ko/food/calories/408114100
8911,아귀순살해물찜,안동찜닭,/ko/food/calories/916736056
8912,아귀순살해물찜,찜닭,/ko/food/calories/857147929
8913,아귀순살해물찜,소갈비찜,/ko/food/calories/139366308
8914,아귀순살해물찜,물,/ko/food/calories/1249471911
8915,아귀순살해물찜,계란찜,/ko/food/calories/443063846
8916,아귀순살해물찜,갈비찜,/ko/food/calories/77553244
8917,아귀순살해물찜,계란찜,/ko/food/calories/500786123
8918,버섯강정,강정,/ko/food/calories/309692103
8919,버섯강정,강정,/ko/food/calories/214064194
8920,버섯강정,강정,/ko/food/calories/541700801
8921,버섯강정,팽이버섯,/ko/food/calories/558214356
8922,버섯강정,과자,/ko/food/calories/408701506
8923,버섯강정,버섯볶음,/ko/food/calories/320493093
8924,버섯강정,표고버섯,/ko/food/calories/236326100
8925,버섯강정,강정,/ko/food/calories/1015182284
8926,버섯강정,팽이버섯,/ko/food/calories/148728501
8927,버섯강정,땅콩강정,/ko/food/calories/157737711
8928,미역된장국,국,/ko/food/calories/139363805
8929,미역된장국,미역국,/ko/food/calories/97835906
8930,미역된장국,미역국,/ko/food/calories/139365298
8931,미역된장국,미역국,/ko/food/calories/604425484
8932,미역된장국,미역국,/ko/food/calories/1390737099
8933,미역된장국,미역국,/ko/food/calories/967118987
8934,미역된장국,배추된장국,/ko/food/calories/10329757
8935,미역된장국,미역국,/ko/food/calories/1098903004
8936,미역된장국,미역국,/ko/food/calories/281024733
8937,미역된장국,홍합미역국,/ko/food/calories/485852096
8938,매일두유     ,두유,/ko/food/calories/383661207
8939,매일두유     ,두유,/ko/food/calories/353321429
8940,매일두유     ,두유,/ko/food/calories/139364626
8941,매일두유     ,두유,/ko/food/calories/837667490
8942,매일두유     ,두유,/ko/food/calories/351351575
8943,매일두유     ,두유,/ko/food/calories/177794456
8944,매일두유     ,두유,/ko/food/calories/1197359098
8945,매일두유     ,두유,/ko/food/calories/214356843
8946,매일두유     ,두유,/ko/food/calories/147121593
8947,매일두유     ,유기농 두유,/ko/food/calories/408550700
8948,낙지덮밥,낙지덮밥,/ko/food/calories/177782253
8949,낙지덮밥,3분 낙지덮밥,/ko/food/calories/3-278580627
8950,낙지덮밥,Nakjideopbap Octopus on Rice 낙지덮밥,/ko/food/calories/nakjideopbap-octopus-on-rice-1491794206
8951,낙지덮밥,3분 낙지덮밥 소스,/ko/food/calories/3-619578909
8952,낙지덮밥,"Nakji Dupbab(낙지덮밥),오뚜기",/ko/food/calories/nakji-dupbab-920695103
8953,낙지덮밥,매콤낙지덮밪,/ko/food/calories/381538328
8954,낙지덮밥,낙지볶음밥,/ko/food/calories/206260110
8955,낙지덮밥,낙지덥밥,/ko/food/calories/76810392
8956,낙지덮밥,낙지볶음밥,/ko/food/calories/159979671
8957,낙지덮밥,낙지비빔밥 - Octopus mix with rice,/ko/food/calories/octopus-mix-with-rice-139364004
8958,열무된장국,열무 비빔면,/ko/food/calories/238778637
8959,열무된장국,열무냉면,/ko/food/calories/1037368684
8960,열무된장국,열무 비빔면,/ko/food/calories/1066383843
8961,열무된장국,열무비빔면,/ko/food/calories/619560806
8962,열무된장국,열무냉면,/ko/food/calories/736554700
8963,열무된장국,열무 물냉면,/ko/food/calories/76588546
8964,열무된장국,배추된장국,/ko/food/calories/10329757
8965,열무된장국,무와 두부 국,/ko/food/calories/247674619
8966,열무된장국,열무냉면(서울),/ko/food/calories/619506717
8967,열무된장국,"열무냉면, 조리",/ko/food/calories/619539821
8968,닭고기카레볶음,닭가슴살,/ko/food/calories/189990699
8969,닭고기카레볶음,순닭가슴살 볶음카레,/ko/food/calories/498002597
8970,닭고기카레볶음,카레볶음면,/ko/food/calories/562207916
8971,닭고기카레볶음,볶음카레참치,/ko/food/calories/298767933
8972,닭고기카레볶음,볶음카레 참치,/ko/food/calories/194597908
8973,닭고기카레볶음,진미채볶음,/ko/food/calories/139368086
8974,닭고기카레볶음,진미채볶음,/ko/food/calories/279520107
8975,닭고기카레볶음,볶음아몬드,/ko/food/calories/1190282744
8976,닭고기카레볶음,곱창 볶음,/ko/food/calories/1034457324
8977,닭고기카레볶음,오징어볶음,/ko/food/calories/139367406
8978,새우볶음밥,새우볶음밥,/ko/food/calories/413045414
8979,새우볶음밥,새우볶음밥,/ko/food/calories/551221637
8980,새우볶음밥,새우볶음밥,/ko/food/calories/1399961776
8981,새우볶음밥,볶음밥,/ko/food/calories/1088614444
8982,새우볶음밥,새우볶음밥,/ko/food/calories/1495808228
8983,새우볶음밥,새우볶음밥,/ko/food/calories/155225219
8984,새우볶음밥,새우볶음밥,/ko/food/calories/778886303
8985,새우볶음밥,새우볶음밥,/ko/food/calories/842788537
8986,새우볶음밥,새우볶음밥,/ko/food/calories/950703401
8987,새우볶음밥,새우볶음밥,/ko/food/calories/139366142
8988,게맛살계란찜,게맛살,/ko/food/calories/252090568
8989,게맛살계란찜,계란찜,/ko/food/calories/443063846
8990,게맛살계란찜,계란찜,/ko/food/calories/500786123
8991,게맛살계란찜,계란찜,/ko/food/calories/1510399250
8992,게맛살계란찜,"게맛살,게맛살, 생생게맛살",/ko/food/calories/1489123725
8993,게맛살계란찜,"게맛살,게맛살, 게맛살",/ko/food/calories/619557664
8994,게맛살계란찜,"게맛살,게맛살, 잔치게맛살",/ko/food/calories/795488951
8995,게맛살계란찜,"게맛살,게맛살, 게맛살",/ko/food/calories/975034051
8996,게맛살계란찜,야채계란찜,/ko/food/calories/180591166
8997,게맛살계란찜,계란찜,/ko/food/calories/241253998
8998,오징어야채무침,오징어무침,/ko/food/calories/122837819
8999,오징어야채무침,오징어채 무침,/ko/food/calories/564349755
9000,오징어야채무침,Korean Marinated Vegetables,/ko/food/calories/korean-marinated-vegetables-443046109
9001,오징어야채무침,본죽 오징어초무침,/ko/food/calories/1530734203
9002,오징어야채무침,"오징어,오징어너겟, 오징어와야채맛",/ko/food/calories/619558112
9003,오징어야채무침,오징어,/ko/food/calories/139367362
9004,오징어야채무침,삶은 오징어,/ko/food/calories/216821256
9005,오징어야채무침,오징어 야채,/ko/food/calories/987710510
9006,오징어야채무침,도토리묵무침,/ko/food/calories/618408185
9007,오징어야채무침,가지무침,/ko/food/calories/378175875
9008,느타리버섯국,느타리볶음,/ko/food/calories/412060880
9009,느타리버섯국,"큰느타리버섯(새송이버섯), 생것",/ko/food/calories/570311415
9010,느타리버섯국,"느타리버섯, 노랑느타리버섯, 생것",/ko/food/calories/619528158
